what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.adobe.flexbuilder.services.PHPService,4.0.0.272416,com.adobe.flexbuilder.services.PHPService,1297315949959
stopped,bundle,com.adobe.flexbuilder.services.StaticContentService,4.0.0.272416,com.adobe.flexbuilder.services.StaticContentService,1297315949959
stopped,bundle,com.adobe.flexbuilder.DCDService,4.0.0.272416,com.adobe.flexbuilder.DCDService,1297315949959
stopped,bundle,com.adobe.flexbuilder.axis2,4.0.0.272416,com.adobe.flexbuilder.axis2,1297315949960
stopped,bundle,com.adobe.flexbuilder.dcrad.derived,4.0.0.272416,com.adobe.flexbuilder.dcrad.derived,1297315949961
stopped,bundle,com.adobe.flexbuilder.multisdk,4.0.0.272416,com.adobe.flexbuilder.multisdk,1297315949961
stopped,bundle,com.adobe.flexbuilder.ui,4.0.0.272416,com.adobe.flexbuilder.ui,1297315949961
stopped,bundle,com.adobe.flexide.playerview,4.0.0.272416,com.adobe.flexide.playerview,1297315949961
stopped,bundle,com.adobe.flexide.embeddedplayer,4.0.0.272416,com.adobe.flexide.embeddedplayer,1297315949961
stopped,bundle,com.adobe.flexbuilder.project,4.0.0.272416,com.adobe.flexbuilder.project,1297315949996
stopped,bundle,com.adobe.flexbuilder.editors.derived,4.0.0.272416,com.adobe.flexbuilder.editors.derived,1297315949996
stopped,bundle,com.adobe.flexbuilder.flexunit.derived,4.0.0.272416,com.adobe.flexbuilder.flexunit.derived,1297315949997
stopped,bundle,com.adobe.flexbuilder.help,4.0.0.272416,com.adobe.flexbuilder.help,1297315949997
stopped,bundle,com.adobe.flexbuilder.json,4.0.0.272416,com.adobe.flexbuilder.json,1297315949997
stopped,bundle,com.adobe.flexbuilder.services.WEBService.derived,4.0.0.272416,com.adobe.flexbuilder.services.WEBService.derived,1297315949997
stopped,bundle,com.adobe.flexide.communityhelp,4.0.0.272416,com.adobe.flexide.communityhelp,1297315949997
stopped,bundle,com.adobe.flexbuilder.utils.osnative,4.0.0.272416,com.adobe.flexbuilder.utils.osnative,1297315949997
stopped,bundle,com.adobe.flexide.amt,4.0.0.272416,com.adobe.flexide.amt,1297315950003
stopped,bundle,com.adobe.flexide.nativelibs,4.0.0.272416,com.adobe.flexide.nativelibs,1297315950088
stopped,bundle,com.adobe.model.core,1.0.1.v20100112266797,com.adobe.model.core,1297315950090
stopped,bundle,com.collabnet.subversion.merge,2.0.1,com.collabnet.subversion.merge,1297315950102
stopped,bundle,com.elementriver.peerreview,1.0.0.v03192010,com.elementriver.peerreview,1297315950102
stopped,bundle,com.elementriver.core,1.0.0.v03192010,com.elementriver.core,1297315950102
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1297315950102
stopped,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1297315950102
