what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.adobe.flexbuilder.exportimport,4.0.0.272416,com.adobe.flexbuilder.exportimport,1297315949887
stopped,bundle,com.adobe.flexbuilder.importartwork,4.0.0.272416,com.adobe.flexbuilder.importartwork,1297315949887
stopped,bundle,com.adobe.flexbuilder.tengine,4.0.0.272416,com.adobe.flexbuilder.tengine,1297315949887
stopped,bundle,com.adobe.flexbuilder.editorcore,4.0.0.272416,com.adobe.flexbuilder.editorcore,1297315949888
stopped,bundle,com.adobe.flexbuilder.debug,4.0.0.272416,com.adobe.flexbuilder.debug,1297315949889
stopped,bundle,com.adobe.flash.profiler,4.0.0.272416,com.adobe.flash.profiler,1297315949890
stopped,bundle,com.adobe.flexbuilder.designview,4.0.0.272416,com.adobe.flexbuilder.designview,1297315949890
stopped,bundle,com.adobe.flexbuilder.launching.ui,4.0.0.272416,com.adobe.flexbuilder.launching.ui,1297315949891
stopped,bundle,com.adobe.flexbuilder.project.ui,4.0.0.272416,com.adobe.flexbuilder.project.ui,1297315949891
stopped,bundle,com.adobe.flexbuilder.monitors.network,4.0.0.272416,com.adobe.flexbuilder.monitors.network,1297315949891
stopped,bundle,com.adobe.flexide.exportimport,4.0.0.272416,com.adobe.flexide.exportimport,1297315949891
stopped,bundle,com.adobe.flexide.fonts,4.0.0.272416,com.adobe.flexide.fonts,1297315949891
stopped,bundle,com.adobe.flexide.designitems,4.0.0.272416,com.adobe.flexide.designitems,1297315949891
stopped,bundle,com.adobe.flexide.refactoring.core,4.0.0.272416,com.adobe.flexide.refactoring.core,1297315949891
stopped,bundle,com.adobe.flexide.mxml.core,4.0.0.272416,com.adobe.flexide.mxml.core,1297315949891
stopped,bundle,com.adobe.flexide.css.core,4.0.0.272416,com.adobe.flexide.css.core,1297315949891
stopped,bundle,com.adobe.flexide.as.core,4.0.0.272416,com.adobe.flexide.as.core,1297315949891
stopped,bundle,com.adobe.flexide.externaleditors,4.0.0.272416,com.adobe.flexide.externaleditors,1297315949891
stopped,bundle,com.adobe.flexide.editorcore,4.0.0.272416,com.adobe.flexide.editorcore,1297315949891
stopped,bundle,com.adobe.flexbuilder.mxmlmodel,4.0.0.272416,com.adobe.flexbuilder.mxmlmodel,1297315949892
stopped,bundle,com.adobe.flexide.launching,4.0.0.272416,com.adobe.flexide.launching,1297315949892
stopped,bundle,com.adobe.flexbuilder.codemodel,4.0.0.272416,com.adobe.flexbuilder.codemodel,1297315949958
stopped,bundle,com.adobe.flash.codemodel.core,4.0.0.272416,com.adobe.flash.codemodel.core,1297315949958
stopped,bundle,com.adobe.flash.codemodel.osgi,4.0.0.272416,com.adobe.flash.codemodel.osgi,1297315949958
stopped,bundle,com.adobe.flexbuilder.services.HTTPService,4.0.0.272416,com.adobe.flexbuilder.services.HTTPService,1297315949958
