what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314766261
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314766881
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314768056
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1297314771717
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314772521
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314773041
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314773507
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314773922
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314774921
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314775465
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314776363
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314777121
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1297314777497
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1297314778335
activated,view,com.adobe.flexbuilder.as.editor,4.0.0.272416,com.adobe.flexbuilder.packageexplorer,1297314785958
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1297314796042
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1297314814756
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1297314818434
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1297314829216
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1297314831088
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1297314835201
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1297314880615
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1297314885022
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1297314890601
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1297314914694
